Step; Train Loss; Train Loss Avg; Val Loss Avg ; lr;  norm ;  dt (s);  Tokens/s;
329; 6.512; NA; NA; 0.0002769; 0.5738; 0.3829; 85584.44863928782;
330; 6.444; NA; NA; 0.0002778; 0.6011; 0.383; 85553.70893589896;
331; 6.514; NA; NA; 0.0002786; 0.6604; 0.3809; 86030.5424973084;
332; 6.413; NA; NA; 0.0002794; 0.519; 0.3829; 85567.4511687791;
333; 6.418; NA; NA; 0.0002803; 0.654; 0.3839; 85351.33699192622;
334; 6.51; NA; NA; 0.0002811; 0.687; 0.3848; 85151.29182134944;
335; 6.434; NA; NA; 0.000282; 0.6091; 0.3809; 86032.75045367223;
336; 6.432; NA; NA; 0.0002828; 0.6387; 0.3822; 85738.74653040523;
337; 6.404; NA; NA; 0.0002836; 0.6853; 0.3823; 85701.69638271736;
338; 6.529; NA; NA; 0.0002845; 0.7965; 0.3825; 85661.31454221581;
339; 6.501; NA; NA; 0.0002853; 0.659; 0.3856; 84982.70125854996;
340; 6.377; NA; NA; 0.0002862; 0.5735; 0.3845; 85230.28815796;
341; 6.323; NA; NA; 0.000287; 0.7147; 0.3825; 85671.62004496797;
342; 6.536; NA; NA; 0.0002878; 0.7777; 0.3789; 86483.48782809892;
343; 6.372; NA; NA; 0.0002887; 0.8549; 0.3822; 85733.18429219369;
344; 6.367; NA; NA; 0.0002895; 0.6341; 0.3837; 85398.32462422027;
345; 6.319; NA; NA; 0.0002903; 0.7387; 0.3867; 84729.44412030884;
346; 6.443; NA; NA; 0.0002912; 0.6731; 0.3834; 85459.49657357289;
347; 6.418; NA; NA; 0.000292; 0.679; 0.3822; 85734.46782157064;
348; 6.395; NA; NA; 0.0002929; 0.7038; 0.3823; 85706.7735132624;
349; 6.341; NA; NA; 0.0002937; 0.6918; 0.3848; 85154.51006477715;
350; 6.247; NA; NA; 0.0002945; 0.765; 0.3844; 85242.44631806144;
351; 6.567; NA; NA; 0.0002954; 1.332; 0.3825; 85667.0276493933;
352; 6.481; NA; NA; 0.0002962; 1.149; 0.3822; 85724.89575713423;
353; 6.448; NA; NA; 0.0002971; 0.8175; 0.3828; 85610.19747801799;
354; 6.426; NA; NA; 0.0002979; 0.6019; 0.3858; 84932.1807121405;
355; 6.384; NA; NA; 0.0002987; 0.7508; 0.385; 85115.06380396137;
356; 6.477; NA; NA; 0.0002996; 0.7547; 0.3822; 85741.63490030525;
357; 6.354; NA; NA; 0.0003004; 0.6811; 0.3786; 86545.24389333143;
358; 6.276; NA; NA; 0.0003013; 0.5354; 0.3825; 85670.3383966734;
359; 6.434; NA; NA; 0.0003021; 0.6062; 0.3824; 85687.96442276459;
360; 6.27; NA; NA; 0.0003029; 0.6938; 0.3847; 85176.72785505964;
361; 6.082; NA; NA; 0.0003038; 0.9328; 0.3852; 85059.96356702514;
362; 6.294; NA; NA; 0.0003046; 0.753; 0.3833; 85498.5713667185;
363; 6.812; NA; NA; 0.0003055; 1.456; 0.3798; 86268.90032175332;
364; 6.523; NA; NA; 0.0003063; 1.055; 0.3815; 85887.75107360506;
365; 6.236; NA; NA; 0.0003071; 0.6515; 0.3861; 84880.14754831363;
366; 6.411; NA; NA; 0.000308; 1.319; 0.3846; 85202.60164504762;
367; 6.343; NA; NA; 0.0003088; 0.6387; 0.3831; 85541.72803324103;
368; 6.46; NA; NA; 0.0003097; 1.417; 0.3804; 86148.85453996136;
369; 6.235; NA; NA; 0.0003105; 0.7555; 0.3818; 85831.11018740102;
370; 6.44; NA; NA; 0.0003113; 0.9903; 0.3822; 85735.5374587429;
371; 6.275; NA; NA; 0.0003122; 0.5581; 0.3847; 85181.90135583052;
372; 6.21; NA; NA; 0.000313; 0.6831; 0.3838; 85373.39246405115;
373; 6.31; NA; NA; 0.0003138; 0.6188; 0.3818; 85817.60465156937;
374; 6.317; NA; NA; 0.0003147; 0.8104; 0.3829; 85577.57424085439;
375; 6.472; NA; NA; 0.0003155; 0.7345; 0.3825; 85675.03796123773;
376; 6.344; NA; NA; 0.0003164; 1.051; 0.3835; 85448.07328297429;
377; 6.616; NA; NA; 0.0003172; 0.8411; 0.3867; 84740.93730701313;
378; 6.835; NA; NA; 0.000318; 1.693; 0.3813; 85942.37081939146;
379; 6.507; NA; NA; 0.0003189; 1.13; 0.382; 85786.91144918192;
380; 6.518; NA; NA; 0.0003197; 0.8746; 0.3835; 85445.62962668232;
381; 6.331; NA; NA; 0.0003206; 0.6199; 0.3859; 84917.69733876389;
382; 6.296; NA; NA; 0.0003214; 0.7541; 0.383; 85562.9764687572;
383; 6.338; NA; NA; 0.0003222; 0.599; 0.3822; 85734.9491549953;
384; 6.196; NA; NA; 0.0003231; 0.6908; 0.3801; 86211.86392673441;
385; 6.252; NA; NA; 0.0003239; 0.5224; 0.3808; 86048.2631954927;
386; 6.249; NA; NA; 0.0003248; 0.6363; 0.3836; 85424.65180798451;
387; 6.293; NA; NA; 0.0003256; 0.5114; 0.3902; 83983.934816629;
388; 6.256; NA; NA; 0.0003264; 0.5611; 0.3848; 85149.33989057632;
389; 6.215; NA; NA; 0.0003273; 0.4989; 0.3842; 85294.23662007843;
390; 6.439; NA; NA; 0.0003281; 0.6103; 0.3889; 84247.77362774509;
391; 6.308; NA; NA; 0.000329; 0.5838; 0.3842; 85286.35027738132;
392; 6.074; NA; NA; 0.0003298; 0.5884; 0.3833; 85499.74150314965;
393; 6.699; NA; NA; 0.0003306; 1.143; 0.3911; 83787.4313457849;
394; 6.384; NA; NA; 0.0003315; 0.9185; 0.3867; 84730.1231764914;
395; 6.344; NA; NA; 0.0003323; 1.266; 0.3851; 85082.1320417391;
396; 6.294; NA; NA; 0.0003331; 0.7031; 0.3899; 84043.30211974916;
397; 6.276; NA; NA; 0.000334; 0.8751; 0.3831; 85526.34415156896;
398; 6.336; NA; NA; 0.0003348; 0.661; 0.3881; 84437.98821275045;
399; 6.223; NA; NA; 0.0003357; 0.7592; 0.3906; 83896.52610066195;
400; 6.238; 6.396; 6.38; 0.0003365; 0.6367; 0.3788; 86508.41925934785;
401; 6.365; NA; NA; 0.0003373; 0.6853; 0.3732; 87791.41553365438;
402; 6.318; NA; NA; 0.0003382; 0.8547; 0.378; 86680.49974867256;
403; 6.269; NA; NA; 0.000339; 0.5967; 0.3948; 82997.64452050741;
404; 6.233; NA; NA; 0.0003399; 0.6391; 0.3803; 86168.19067490571;
405; 5.935; NA; NA; 0.0003407; 0.69; 0.3806; 86095.32039304466;
406; 6.189; NA; NA; 0.0003415; 0.6016; 0.3876; 84540.87965996396;
407; 6.211; NA; NA; 0.0003424; 0.5096; 0.3853; 85039.80608004594;
408; 6.256; NA; NA; 0.0003432; 0.557; 0.3832; 85522.56556707356;
409; 6.153; NA; NA; 0.0003441; 0.617; 0.3844; 85237.47691178003;
410; 6.293; NA; NA; 0.0003449; 0.6442; 0.3867; 84746.42379084049;
411; 6.269; NA; NA; 0.0003457; 0.7764; 0.3856; 84986.95781104975;
412; 6.117; NA; NA; 0.0003466; 0.7314; 0.3871; 84651.7380235418;
413; 6.389; NA; NA; 0.0003474; 0.735; 0.3863; 84819.80189142686;
414; 6.111; NA; NA; 0.0003483; 0.7128; 0.3863; 84827.34040562392;
415; 6.235; NA; NA; 0.0003491; 0.6059; 0.3807; 86081.83941956949;
416; 6.473; NA; NA; 0.0003499; 0.6808; 0.3822; 85730.77777819363;
417; 6.345; NA; NA; 0.0003508; 0.6981; 0.3906; 83884.49283003068;
418; 6.27; NA; NA; 0.0003516; 0.5839; 0.3826; 85650.42437416258;
419; 6.137; NA; NA; 0.0003524; 0.6505; 0.3823; 85709.44592886386;
420; 6.228; NA; NA; 0.0003533; 0.586; 0.3859; 84907.99204537521;
421; 6.388; NA; NA; 0.0003541; 0.8565; 0.3871; 84647.87992030327;
422; 6.214; NA; NA; 0.000355; 0.7948; 0.386; 84890.89514251637;
423; 6.328; NA; NA; 0.0003558; 0.6649; 0.3855; 84994.63119259928;
424; 6.279; NA; NA; 0.0003566; 0.8552; 0.387; 84671.76410010614;
425; 6.132; NA; NA; 0.0003575; 0.8208; 0.3865; 84772.82109369121;
426; 6.222; NA; NA; 0.0003583; 0.8592; 0.3867; 84734.72015072833;
427; 6.083; NA; NA; 0.0003592; 0.6802; 0.3889; 84266.0073659744;
428; 6.149; NA; NA; 0.00036; 0.8181; 0.3816; 85873.2619166928;
429; 6.351; NA; NA; 0.0003608; 0.64; 0.3826; 85644.1797918327;
430; 6.117; NA; NA; 0.0003617; 0.9506; 0.3892; 84184.66219728296;
431; 6.183; NA; NA; 0.0003625; 0.7533; 0.3838; 85375.725920961;
432; 6.078; NA; NA; 0.0003634; 0.5678; 0.3834; 85464.5981920717;
433; 6.335; NA; NA; 0.0003642; 0.6289; 0.3896; 84097.04120566117;
434; 6.184; NA; NA; 0.000365; 0.6799; 0.3835; 85444.62033117503;
435; 6.117; NA; NA; 0.0003659; 0.5988; 0.3815; 85902.99679736388;
436; 6.24; NA; NA; 0.0003667; 0.6109; 0.3861; 84864.21466166434;
437; 6.1; NA; NA; 0.0003676; 0.7407; 0.3865; 84780.56044917261;
438; 6.213; NA; NA; 0.0003684; 0.7684; 0.3834; 85467.62756625595;
439; 6.203; NA; NA; 0.0003692; 0.7347; 0.3825; 85670.60540357247;
440; 6.25; NA; NA; 0.0003701; 0.5229; 0.3878; 84491.40231467877;
441; 6.205; NA; NA; 0.0003709; 0.6566; 0.3854; 85021.02558753973;
442; 6.032; NA; NA; 0.0003717; 0.5539; 0.386; 84883.55502743111;
443; 6.199; NA; NA; 0.0003726; 0.6337; 0.3886; 84317.8590757112;
444; 6.091; NA; NA; 0.0003734; 0.6182; 0.3849; 85141.42757441103;
445; 6.146; NA; NA; 0.0003743; 0.5139; 0.3823; 85708.32349401271;
446; 6.253; NA; NA; 0.0003751; 0.5531; 0.3889; 84256.96699092932;
447; 6.252; NA; NA; 0.0003759; 0.51; 0.387; 84666.23512184725;
448; 6.126; NA; NA; 0.0003768; 0.5167; 0.38; 86236.26020910444;
449; 6.215; NA; NA; 0.0003776; 0.5816; 0.384; 85343.33409834925;
450; 6.325; NA; NA; 0.0003785; 0.5027; 0.3874; 84589.89435537874;
451; 6.103; NA; NA; 0.0003793; 0.6464; 0.3858; 84945.14647154186;
452; 6.071; NA; NA; 0.0003801; 0.6007; 0.3861; 84863.42865434499;
453; 6.135; NA; NA; 0.000381; 0.6159; 0.3879; 84484.70238155976;
454; 6.239; NA; NA; 0.0003818; 0.5073; 0.3846; 85196.31656524318;
455; 6.218; NA; NA; 0.0003827; 0.5374; 0.3812; 85967.42137179879;
456; 6.134; NA; NA; 0.0003835; 0.5116; 0.3881; 84434.56454003885;
457; 6.216; NA; NA; 0.0003843; 0.5718; 0.3866; 84769.84077285223;
458; 6.083; NA; NA; 0.0003852; 0.5665; 0.3816; 85869.13071962802;
459; 6.227; NA; NA; 0.000386; 0.5588; 0.3822; 85745.96782006187;
460; 6.15; NA; NA; 0.0003869; 0.6768; 0.3871; 84649.39183777545;
461; 5.995; NA; NA; 0.0003877; 0.6509; 0.3844; 85251.91093886367;
462; 6.161; NA; NA; 0.0003885; 0.7125; 0.3846; 85208.88765224292;
463; 6.1; NA; NA; 0.0003894; 0.6798; 0.3853; 85038.22756808864;
464; 6.133; NA; NA; 0.0003902; 0.6596; 0.3872; 84623.12343962614;
465; 6.082; NA; NA; 0.000391; 0.6888; 0.3843; 85267.56654413704;
466; 6.028; NA; NA; 0.0003919; 0.5421; 0.3825; 85658.48496758178;
467; 6.079; NA; NA; 0.0003927; 0.5547; 0.3875; 84565.43193796847;
468; 6.112; NA; NA; 0.0003936; 0.723; 0.3869; 84696.07930827721;
469; 6.092; NA; NA; 0.0003944; 0.5525; 0.3834; 85457.63675999676;
470; 6.142; NA; NA; 0.0003952; 0.6355; 0.3884; 84358.58901574554;
471; 6.094; NA; NA; 0.0003961; 0.5889; 0.3858; 84926.46023892546;
472; 6.213; NA; NA; 0.0003969; 0.6078; 0.3821; 85765.81926013937;
473; 6.103; NA; NA; 0.0003978; 0.6551; 0.3855; 85010.928584462;
474; 6.098; NA; NA; 0.0003986; 0.617; 0.3867; 84737.95922756175;
475; 6.031; NA; NA; 0.0003994; 0.5781; 0.3835; 85450.03893403;
476; 6.038; NA; NA; 0.0004003; 0.5398; 0.3817; 85847.51548252742;
477; 5.807; NA; NA; 0.0004011; 0.9831; 0.3872; 84628.85523084691;
478; 6.144; NA; NA; 0.000402; 0.6834; 0.3873; 84599.6832855261;
479; 6.127; NA; NA; 0.0004028; 0.6696; 0.3825; 85675.99929932656;
480; 6.238; NA; NA; 0.0004036; 0.7012; 0.3819; 85801.37147894248;
481; 6.028; NA; NA; 0.0004045; 0.6007; 0.3883; 84385.10789943703;
482; 6.239; NA; NA; 0.0004053; 0.6135; 0.3862; 84846.66396600674;
483; 6.318; NA; NA; 0.0004062; 0.6351; 0.3832; 85513.20037455864;
484; 6.297; NA; NA; 0.000407; 0.6348; 0.388; 84443.48741970466;
485; 6.073; NA; NA; 0.0004078; 0.6772; 0.386; 84890.52810661304;
486; 6.379; NA; NA; 0.0004087; 0.9369; 0.3829; 85588.60578811054;
487; 6.295; NA; NA; 0.0004095; 0.7075; 0.3889; 84260.53125001916;
488; 6.26; NA; NA; 0.0004103; 0.7872; 0.3875; 84570.79164007913;
489; 6.232; NA; NA; 0.0004112; 0.6295; 0.3829; 85570.59439266767;
490; 6.03; NA; NA; 0.000412; 0.6106; 0.3862; 84839.54097903255;
491; 6.466; NA; NA; 0.0004129; 0.9476; 0.3895; 84122.77800206881;
492; 6.113; NA; NA; 0.0004137; 0.8438; 0.3778; 86723.16175469349;
493; 6.087; NA; NA; 0.0004145; 0.5527; 0.3839; 85365.80960993789;
494; 6.173; NA; NA; 0.0004154; 0.6396; 0.3905; 83903.90138530401;
495; 6.131; NA; NA; 0.0004162; 0.5124; 0.3823; 85711.04945822147;
496; 6.185; NA; NA; 0.0004171; 0.5324; 0.3807; 86071.59670290168;
497; 6.08; NA; NA; 0.0004179; 0.4732; 0.388; 84461.44264733084;
498; 6.171; NA; NA; 0.0004187; 0.5487; 0.3864; 84796.8281598689;
499; 6.121; NA; NA; 0.0004196; 0.4766; 0.3839; 85358.970288716;
500; 6.167; 6.254; 6.232; 0.0004204; 0.5311; 0.3766; 87010.91029907063;
501; 6.078; NA; NA; 0.0004213; 0.5633; 0.3727; 87919.51661297462;
502; 6.158; NA; NA; 0.0004221; 0.4819; 0.3743; 87547.87235647238;
503; 6.217; NA; NA; 0.0004229; 0.5046; 0.3856; 84989.90086208763;
504; 6.241; NA; NA; 0.0004238; 0.8007; 0.3793; 86386.24036727003;
505; 6.254; NA; NA; 0.0004246; 0.7466; 0.3793; 86387.76072218304;
506; 6.073; NA; NA; 0.0004255; 0.6743; 0.3822; 85736.44667132448;
507; 5.987; NA; NA; 0.0004263; 0.6493; 0.3833; 85494.31659513057;
508; 6.031; NA; NA; 0.0004271; 0.6336; 0.3823; 85719.92340532223;
509; 6.124; NA; NA; 0.000428; 0.6482; 0.3819; 85796.81872162766;
510; 6.042; NA; NA; 0.0004288; 0.5798; 0.3812; 85967.47514405166;
511; 6.142; NA; NA; 0.0004297; 0.5124; 0.3799; 86260.72444246114;
512; 6.231; NA; NA; 0.0004305; 0.6268; 0.3789; 86478.15502132713;
513; 5.986; NA; NA; 0.0004313; 0.5347; 0.3793; 86382.98264407854;
514; 6.009; NA; NA; 0.0004322; 0.58; 0.3806; 86096.07545240875;
515; 5.993; NA; NA; 0.000433; 0.5216; 0.3798; 86282.27745261941;
516; 6.377; NA; NA; 0.0004338; 1.65; 0.3796; 86324.06029665956;
517; 6.479; NA; NA; 0.0004347; 1.226; 0.3785; 86564.37674433838;
518; 6.137; NA; NA; 0.0004355; 0.6668; 0.3794; 86368.48875485528;
519; 5.908; NA; NA; 0.0004364; 0.5719; 0.3789; 86485.3925613438;
520; 6.118; NA; NA; 0.0004372; 0.676; 0.3792; 86405.19432955308;
521; 6.169; NA; NA; 0.000438; 0.6699; 0.3796; 86327.47624751502;
522; 6.324; NA; NA; 0.0004389; 0.7027; 0.3823; 85723.18477528679;
523; 6.096; NA; NA; 0.0004397; 0.6446; 0.3863; 84821.11056513483;
524; 6.048; NA; NA; 0.0004406; 0.5675; 0.3881; 84429.63701368429;
525; 6.176; NA; NA; 0.0004414; 0.6728; 0.3851; 85081.07864612094;
526; 6.144; NA; NA; 0.0004422; 0.7017; 0.3866; 84751.07479536628;
527; 6.301; NA; NA; 0.0004431; 0.6114; 0.3868; 84706.6759230041;
528; 6.171; NA; NA; 0.0004439; 0.6581; 0.3818; 85831.96782525718;
529; 6.081; NA; NA; 0.0004448; 0.6482; 0.3844; 85248.7382061033;
530; 6.34; NA; NA; 0.0004456; 1.057; 0.3881; 84431.08927746488;
531; 6.198; NA; NA; 0.0004464; 0.746; 0.3824; 85696.88702440484;
532; 6.118; NA; NA; 0.0004473; 0.8679; 0.3825; 85663.02305514661;
533; 6.135; NA; NA; 0.0004481; 0.7287; 0.3853; 85039.22728552397;
534; 6.15; NA; NA; 0.000449; 0.6719; 0.3869; 84699.88960828468;
535; 6.071; NA; NA; 0.0004498; 0.5657; 0.3848; 85164.27179903458;
536; 5.996; NA; NA; 0.0004506; 0.5785; 0.3832; 85505.64586183491;
537; 6.283; NA; NA; 0.0004515; 0.9284; 0.3862; 84848.75918980672;
538; 6.385; NA; NA; 0.0004523; 0.8769; 0.386; 84883.29290393984;
539; 6.129; NA; NA; 0.0004531; 0.6631; 0.3816; 85877.60815043692;
540; 5.998; NA; NA; 0.000454; 0.6952; 0.3844; 85254.44929511327;
541; 6.149; NA; NA; 0.0004548; 0.6482; 0.3881; 84428.49598433294;
542; 6.064; NA; NA; 0.0004557; 0.5992; 0.383; 85545.93427900985;
543; 6.0; NA; NA; 0.0004565; 0.6404; 0.3835; 85454.02363930964;
544; 5.999; NA; NA; 0.0004573; 0.8304; 0.3864; 84805.8277744903;
545; 6.031; NA; NA; 0.0004582; 0.7678; 0.3865; 84782.39090877125;
546; 6.391; NA; NA; 0.000459; 0.7444; 0.3828; 85609.98417349359;
547; 5.987; NA; NA; 0.0004599; 0.7408; 0.3815; 85892.63555784704;
548; 6.015; NA; NA; 0.0004607; 0.6075; 0.3887; 84312.22105380037;
549; 6.074; NA; NA; 0.0004615; 0.5293; 0.3868; 84715.86528201032;
550; 5.868; NA; NA; 0.0004624; 0.5726; 0.3835; 85435.21909228119;
551; 5.925; NA; NA; 0.0004632; 0.4534; 0.3878; 84487.40300195667;
552; 6.019; NA; NA; 0.0004641; 0.5942; 0.3859; 84903.90074865993;
553; 5.94; NA; NA; 0.0004649; 0.5546; 0.3814; 85909.86987906019;
554; 5.986; NA; NA; 0.0004657; 0.5737; 0.3849; 85130.19461168344;
555; 5.966; NA; NA; 0.0004666; 0.7117; 0.3879; 84477.74388616563;
556; 5.827; NA; NA; 0.0004674; 0.8538; 0.3835; 85440.84896424561;
557; 5.921; NA; NA; 0.0004683; 1.141; 0.3817; 85843.49399671839;
558; 6.108; NA; NA; 0.0004691; 0.6604; 0.3846; 85202.33754740129;
559; 6.095; NA; NA; 0.0004699; 0.7124; 0.3874; 84586.56247045849;
560; 5.981; NA; NA; 0.0004708; 0.5949; 0.3856; 84972.71842556917;
561; 6.066; NA; NA; 0.0004716; 0.5393; 0.3815; 85891.4009654107;
562; 5.95; NA; NA; 0.0004724; 0.5568; 0.3882; 84418.4355149785;
563; 5.826; NA; NA; 0.0004733; 0.5081; 0.387; 84666.75669272276;
564; 5.87; NA; NA; 0.0004741; 0.5874; 0.3782; 86642.95911661838;
565; 6.041; NA; NA; 0.000475; 0.5379; 0.3836; 85422.68732472802;
566; 5.955; NA; NA; 0.0004758; 0.7435; 0.3869; 84692.06059620115;
567; 5.837; NA; NA; 0.0004766; 0.5436; 0.3866; 84766.54697782508;
568; 6.028; NA; NA; 0.0004775; 0.5519; 0.3846; 85207.46133396818;
569; 6.021; NA; NA; 0.0004783; 0.6901; 0.3857; 84959.16654324086;
570; 6.05; NA; NA; 0.0004792; 0.5022; 0.3873; 84602.70373192853;
571; 5.941; NA; NA; 0.00048; 0.5688; 0.3838; 85378.2186181097;
572; 5.913; NA; NA; 0.0004808; 0.4958; 0.3832; 85519.53229718513;
573; 6.018; NA; NA; 0.0004817; 0.5525; 0.3865; 84788.35352521492;
574; 5.826; NA; NA; 0.0004825; 0.596; 0.3843; 85271.00520042934;
575; 6.055; NA; NA; 0.0004834; 0.5736; 0.3812; 85960.27026154788;
576; 5.773; NA; NA; 0.0004842; 0.5633; 0.383; 85551.09947569674;
577; 5.989; NA; NA; 0.000485; 0.6528; 0.3868; 84721.97522060614;
578; 5.934; NA; NA; 0.0004859; 0.5739; 0.3866; 84755.98764664674;
579; 6.077; NA; NA; 0.0004867; 0.5227; 0.3825; 85665.37237170977;
580; 5.995; NA; NA; 0.0004876; 0.5623; 0.3821; 85762.01948629756;
581; 5.881; NA; NA; 0.0004884; 0.6051; 0.3885; 84349.58053316656;
582; 5.952; NA; NA; 0.0004892; 0.5094; 0.3838; 85374.18794639474;
583; 5.969; NA; NA; 0.0004901; 0.5788; 0.3826; 85644.87358934766;
584; 6.228; NA; NA; 0.0004909; 0.6422; 0.384; 85323.7307017533;
585; 6.093; NA; NA; 0.0004917; 0.6678; 0.3858; 84930.55371014756;
586; 6.04; NA; NA; 0.0004926; 0.5993; 0.3864; 84798.2930832472;
587; 6.071; NA; NA; 0.0004934; 0.615; 0.3814; 85907.07755698013;
588; 6.019; NA; NA; 0.0004943; 0.6098; 0.3834; 85465.87369186906;
589; 5.996; NA; NA; 0.0004951; 0.6176; 0.388; 84453.65765161249;
590; 5.97; NA; NA; 0.0004959; 0.7131; 0.3849; 85142.53521015077;
591; 5.904; NA; NA; 0.0004968; 0.5878; 0.3788; 86500.74233105667;
592; 6.007; NA; NA; 0.0004976; 0.6025; 0.3853; 85043.64737061282;
593; 5.839; NA; NA; 0.0004985; 0.5614; 0.3866; 84761.84200035523;
594; 5.923; NA; NA; 0.0004993; 0.5637; 0.3857; 84953.12736823171;
595; 5.899; NA; NA; 0.0005001; 0.5669; 0.3819; 85810.04983688849;
596; 5.854; NA; NA; 0.000501; 0.5172; 0.3852; 85078.44527118962;
597; 5.785; NA; NA; 0.0005018; 0.6033; 0.3856; 84987.95632337718;
598; 5.803; NA; NA; 0.0005027; 0.7325; 0.384; 85327.06794120185;
599; 5.677; NA; NA; 0.0005035; 0.7718; 0.3823; 85713.29450012566;
600; 6.117; 6.125; 6.101; 0.0005043; 0.8238; 0.377; 86916.59603079542;
601; 5.964; NA; NA; 0.0005052; 0.8538; 0.3737; 87692.94059561979;
602; 5.991; NA; NA; 0.000506; 0.6918; 0.3772; 86861.28031114575;
603; 6.063; NA; NA; 0.0005069; 0.7171; 0.3906; 83895.19459023258;
604; 5.719; NA; NA; 0.0005077; 0.6688; 0.3841; 85306.99547020378;
605; 5.816; NA; NA; 0.0005085; 0.5455; 0.3813; 85935.11641220658;
606; 5.814; NA; NA; 0.0005094; 0.6825; 0.3868; 84706.78033633975;
607; 5.935; NA; NA; 0.0005102; 0.5695; 0.3803; 86156.46913256751;
608; 5.854; NA; NA; 0.000511; 0.61; 0.3787; 86526.33739232917;
609; 5.706; NA; NA; 0.0005119; 0.706; 0.3854; 85020.65742550738;
610; 5.766; NA; NA; 0.0005127; 0.6916; 0.3838; 85385.32625593925;
611; 5.981; NA; NA; 0.0005136; 0.7789; 0.3858; 84931.91828824792;
612; 5.71; NA; NA; 0.0005144; 0.766; 0.3838; 85367.08216271547;
613; 5.833; NA; NA; 0.0005152; 0.6807; 0.3788; 86499.49019541204;
614; 5.858; NA; NA; 0.0005161; 1.059; 0.3827; 85614.78378240323;
615; 5.797; NA; NA; 0.0005169; 0.7655; 0.3862; 84837.23673929696;
616; 5.869; NA; NA; 0.0005178; 0.7376; 0.3837; 85408.24849117573;
617; 6.071; NA; NA; 0.0005186; 0.7413; 0.3834; 85468.90315647819;
618; 5.689; NA; NA; 0.0005194; 0.8874; 0.3798; 86286.50267167497;
619; 6.189; NA; NA; 0.0005203; 0.6909; 0.3822; 85727.40888555392;
620; 6.1; NA; NA; 0.0005211; 0.7805; 0.388; 84444.42131844649;
621; 6.086; NA; NA; 0.000522; 0.6663; 0.3865; 84776.79518081207;
622; 6.175; NA; NA; 0.0005228; 0.6898; 0.3792; 86407.9648028206;
623; 5.952; NA; NA; 0.0005236; 0.5872; 0.3826; 85643.37927020618;
624; 5.733; NA; NA; 0.0005245; 0.6681; 0.3873; 84602.59957501397;
625; 5.916; NA; NA; 0.0005253; 0.6498; 0.3853; 85040.75321534953;
626; 6.006; NA; NA; 0.0005262; 0.5707; 0.3829; 85578.42681942714;
627; 5.906; NA; NA; 0.000527; 0.5731; 0.3834; 85470.33824099162;
628; 5.825; NA; NA; 0.0005278; 0.5474; 0.3867; 84729.91423496825;
629; 6.069; NA; NA; 0.0005287; 0.739; 0.3868; 84723.75092359085;
630; 5.978; NA; NA; 0.0005295; 0.5665; 0.3818; 85827.5190150243;
631; 6.058; NA; NA; 0.0005303; 0.6531; 0.3828; 85605.45170362001;
632; 5.931; NA; NA; 0.0005312; 0.5811; 0.388; 84458.01707239884;
633; 5.949; NA; NA; 0.000532; 0.5412; 0.3859; 84905.1595671929;
634; 5.923; NA; NA; 0.0005329; 0.6116; 0.3794; 86357.14674417757;
635; 5.92; NA; NA; 0.0005337; 0.6674; 0.3841; 85319.2284907805;
636; 5.877; NA; NA; 0.0005345; 0.5845; 0.3874; 84593.7992420722;
637; 5.774; NA; NA; 0.0005354; 0.6326; 0.3851; 85089.87530003634;
638; 5.931; NA; NA; 0.0005362; 0.7511; 0.3814; 85925.7680936888;
639; 6.294; NA; NA; 0.0005371; 0.8776; 0.3823; 85709.98043198309;
640; 5.948; NA; NA; 0.0005379; 0.6563; 0.3878; 84499.86964148149;
641; 5.865; NA; NA; 0.0005387; 0.5089; 0.3866; 84760.79652073522;
642; 5.931; NA; NA; 0.0005396; 0.5705; 0.3791; 86438.17992410187;
643; 5.687; NA; NA; 0.0005404; 0.5887; 0.3807; 86079.89850711868;
644; 5.758; NA; NA; 0.0005413; 0.617; 0.3823; 85703.99437781506;
645; 5.778; NA; NA; 0.0005421; 0.4784; 0.3856; 84970.5645429428;
646; 5.802; NA; NA; 0.0005429; 0.6504; 0.386; 84901.96014321756;
647; 5.944; NA; NA; 0.0005438; 0.676; 0.3822; 85724.41453658628;
648; 5.914; NA; NA; 0.0005446; 0.71; 0.3816; 85870.84753247516;
649; 6.09; NA; NA; 0.0005455; 0.6611; 0.3864; 84805.51380228886;
650; 5.86; NA; NA; 0.0005463; 0.6695; 0.3878; 84506.00042179538;
651; 6.021; NA; NA; 0.0005471; 0.5486; 0.3803; 86154.25482145297;
652; 5.929; NA; NA; 0.000548; 0.6919; 0.3845; 85217.76359455034;
653; 5.845; NA; NA; 0.0005488; 0.6451; 0.3884; 84364.90645576916;
654; 5.829; NA; NA; 0.0005497; 0.6188; 0.3841; 85315.52114436893;
655; 5.812; NA; NA; 0.0005505; 0.6732; 0.3816; 85862.96149006858;
656; 5.832; NA; NA; 0.0005513; 0.6258; 0.3842; 85289.89630471761;
657; 5.735; NA; NA; 0.0005522; 0.7178; 0.3872; 84628.33412683263;
658; 5.849; NA; NA; 0.000553; 0.6075; 0.386; 84898.81340403347;
659; 5.694; NA; NA; 0.0005538; 0.6089; 0.3818; 85818.7299505527;
660; 5.96; NA; NA; 0.0005547; 0.529; 0.3829; 85575.49615175072;
661; 6.034; NA; NA; 0.0005555; 0.5735; 0.389; 84240.18286829465;
662; 5.774; NA; NA; 0.0005564; 0.5823; 0.3827; 85619.10389057815;
