Step; Train Loss; Train Loss Avg; Val Loss Avg ; lr;  norm ;  dt (s);  Tokens/s;
3907; 2.118; NA; NA; 0.001; 0.0; 0.02529; 40493.72833639749;
3908; 1.952; NA; NA; 0.001; 0.0; 0.02525; 40559.50153456791;
3909; 2.091; NA; NA; 0.001; 0.0; 0.02523; 40581.72906883356;
3910; 1.902; NA; NA; 0.001; 0.0; 0.02562; 39966.940211979934;
3911; 1.963; NA; NA; 0.001; 0.0; 0.02614; 39168.35953088807;
3912; 1.887; NA; NA; 0.001; 0.0; 0.02641; 38779.34247070083;
3913; 1.906; NA; NA; 0.001; 0.0; 0.02609; 39242.439683134304;
3914; 1.865; NA; NA; 0.001; 0.0; 0.02756; 37150.80396854916;
3915; 1.932; NA; NA; 0.001; 0.0; 0.02702; 37893.20383963862;
3916; 1.751; NA; NA; 0.001; 0.0; 0.02692; 38042.22582816652;
3917; 1.809; NA; NA; 0.001; 0.0; 0.02693; 38021.346080982985;
3918; 1.884; NA; NA; 0.001; 0.0; 0.02853; 35888.89229072313;
3919; 1.962; NA; NA; 0.001; 0.0; 0.02718; 37679.779060586385;
3920; 2.099; NA; NA; 0.001; 0.0; 0.02682; 38182.9175349383;
3921; 1.945; NA; NA; 0.001; 0.0; 0.02681; 38199.218186346014;
3922; 1.896; NA; NA; 0.001; 0.0; 0.02642; 38762.54305878955;
3923; 1.974; NA; NA; 0.001; 0.0; 0.02681; 38190.38693958848;
3924; 1.969; NA; NA; 0.001; 0.0; 0.02681; 38193.44344748473;
3925; 1.868; NA; NA; 0.001; 0.0; 0.02684; 38152.05237397291;
3926; 1.886; NA; NA; 0.001; 0.0; 0.02624; 39024.93522447459;
3927; 1.904; NA; NA; 0.001; 0.0; 0.02587; 39588.60075583003;
3928; 1.925; NA; NA; 0.001; 0.0; 0.02553; 40113.63870365181;
3929; 2.005; NA; NA; 0.001; 0.0; 0.02545; 40240.29396718915;
3930; 1.994; NA; NA; 0.001; 0.0; 0.02558; 40036.23606178398;
3931; 2.003; NA; NA; 0.001; 0.0; 0.02538; 40345.37876097882;
3932; 1.937; NA; NA; 0.001; 0.0; 0.02559; 40019.8218056112;
3933; 1.975; NA; NA; 0.001; 0.0; 0.02556; 40061.630049715975;
3934; 1.951; NA; NA; 0.001; 0.0; 0.02558; 40032.1312355529;
3935; 1.976; NA; NA; 0.001; 0.0; 0.02534; 40409.91010961095;
3936; 2.155; NA; NA; 0.001; 0.0; 0.0254; 40309.028502782705;
3937; 2.005; NA; NA; 0.001; 0.0; 0.02566; 39904.55627096283;
3938; 1.98; NA; NA; 0.001; 0.0; 0.02568; 39870.47609145679;
3939; 1.924; NA; NA; 0.001; 0.0; 0.02536; 40381.035304293866;
3940; 1.942; NA; NA; 0.001; 0.0; 0.02555; 40077.70464512998;
3941; 1.909; NA; NA; 0.001; 0.0; 0.02514; 40729.893750592695;
3942; 1.968; NA; NA; 0.001; 0.0; 0.02535; 40401.16732513075;
3943; 1.917; NA; NA; 0.001; 0.0; 0.02546; 40224.4654273004;
3944; 1.869; NA; NA; 0.001; 0.0; 0.02519; 40649.71224138257;
3945; 1.906; NA; NA; 0.001; 0.0; 0.02525; 40552.608284314185;
3946; 1.828; NA; NA; 0.001; 0.0; 0.0251; 40792.949708890934;
3947; 1.856; NA; NA; 0.001; 0.0; 0.02493; 41074.616707311245;
3948; 1.931; NA; NA; 0.001; 0.0; 0.02528; 40509.38745944315;
3949; 1.812; NA; NA; 0.001; 0.0; 0.02497; 41012.64570342714;
3950; 1.901; NA; NA; 0.001; 0.0; 0.02574; 39783.68713759055;
3951; 1.897; NA; NA; 0.001; 0.0; 0.02531; 40457.11038893756;
3952; 1.926; NA; NA; 0.001; 0.0; 0.02587; 39586.41144373986;
3953; 2.004; NA; NA; 0.001; 0.0; 0.0262; 39086.01989352505;
3954; 1.802; NA; NA; 0.001; 0.0; 0.02669; 38371.56190867588;
3955; 1.866; NA; NA; 0.001; 0.0; 0.02625; 39014.30047144531;
3956; 1.968; NA; NA; 0.001; 0.0; 0.0263; 38941.78449932906;
3957; 1.98; NA; NA; 0.001; 0.0; 0.02623; 39041.96289394504;
3958; 1.996; NA; NA; 0.001; 0.0; 0.02616; 39144.44177504762;
3959; 1.878; NA; NA; 0.001; 0.0; 0.02551; 40145.1339053708;
3960; 1.916; NA; NA; 0.001; 0.0; 0.0258; 39694.706987061;
3961; 1.979; NA; NA; 0.001; 0.0; 0.02562; 39967.3121289386;
3962; 1.859; NA; NA; 0.001; 0.0; 0.02564; 39933.12471874593;
3963; 2.085; NA; NA; 0.001; 0.0; 0.02541; 40297.30438535588;
3964; 1.782; NA; NA; 0.001; 0.0; 0.02553; 40107.2706864512;
3965; 1.875; NA; NA; 0.001; 0.0; 0.0254; 40321.895059004666;
3966; 1.818; NA; NA; 0.001; 0.0; 0.02646; 38694.44485887006;
3967; 1.852; NA; NA; 0.001; 0.0; 0.02625; 39003.67151302705;
3968; 1.855; NA; NA; 0.001; 0.0; 0.02653; 38603.324638905615;
3969; 1.818; NA; NA; 0.001; 0.0; 0.02643; 38741.913711765184;
3970; 2.055; NA; NA; 0.001; 0.0; 0.02645; 38719.21187097705;
3971; 1.876; NA; NA; 0.001; 0.0; 0.02671; 38335.60012853012;
3972; 1.746; NA; NA; 0.001; 0.0; 0.02646; 38697.23392408257;
3973; 1.809; NA; NA; 0.001; 0.0; 0.02676; 38273.08473609638;
3974; 1.913; NA; NA; 0.001; 0.0; 0.02565; 39923.473656813534;
3975; 1.841; NA; NA; 0.001; 0.0; 0.02518; 40660.10258352188;
3976; 1.798; NA; NA; 0.001; 0.0; 0.02518; 40663.567211376416;
3977; 1.808; NA; NA; 0.001; 0.0; 0.02529; 40498.310241105864;
3978; 1.833; NA; NA; 0.001; 0.0; 0.02525; 40549.16253776435;
3979; 1.763; NA; NA; 0.001; 0.0; 0.02535; 40399.267220377566;
3980; 1.774; NA; NA; 0.001; 0.0; 0.02523; 40593.23563158641;
3981; 1.827; NA; NA; 0.001; 0.0; 0.02522; 40608.20392186525;
3982; 1.851; NA; NA; 0.001; 0.0; 0.02498; 40987.20555788831;
3983; 1.817; NA; NA; 0.001; 0.0; 0.0252; 40637.78913605011;
3984; 1.902; NA; NA; 0.001; 0.0; 0.025; 40956.71901283543;
3985; 1.775; NA; NA; 0.001; 0.0; 0.02502; 40935.2493399796;
3986; 1.694; NA; NA; 0.001; 0.0; 0.02506; 40864.36444249926;
3987; 1.723; NA; NA; 0.001; 0.0; 0.02471; 41437.21462614568;
3988; 1.815; NA; NA; 0.001; 0.0; 0.0251; 40803.413414402436;
3989; 1.871; NA; NA; 0.001; 0.0; 0.02505; 40870.197320341045;
3990; 1.817; NA; NA; 0.001; 0.0; 0.0251; 40791.399986703516;
3991; 1.841; NA; NA; 0.001; 0.0; 0.025; 40952.03280001526;
3992; 1.88; NA; NA; 0.001; 0.0; 0.02509; 40806.51480256907;
3993; 1.985; NA; NA; 0.001; 0.0; 0.02556; 40058.64084986522;
3994; 1.774; NA; NA; 0.001; 0.0; 0.02581; 39673.07379525028;
3995; 1.808; NA; NA; 0.001; 0.0; 0.02598; 39418.196716196;
3996; 1.827; NA; NA; 0.001; 0.0; 0.02546; 40224.4654273004;
3997; 1.732; NA; NA; 0.001; 0.0; 0.02709; 37806.812284886844;
3998; 1.753; NA; NA; 0.001; 0.0; 0.02627; 38974.64855397962;
3999; 1.835; NA; NA; 0.001; 0.0; 0.02521; 40622.03060626123;
4000; 1.822; 1.812; 2.017; 0.001; 0.0; 0.02707; 37831.78859840744;
4001; 1.789; NA; NA; 0.001; 0.0; 0.02822; 36289.467068853344;
4002; 1.691; NA; NA; 0.001; 0.0; 0.02652; 38615.472344098394;
4003; 1.685; NA; NA; 0.001; 0.0; 0.02669; 38365.39224110979;
4004; 1.838; NA; NA; 0.001; 0.0; 0.0266; 38503.310646537815;
4005; 1.766; NA; NA; 0.001; 0.0; 0.02594; 39482.33435678697;
4006; 1.99; NA; NA; 0.001; 0.0; 0.02571; 39829.435020494464;
4007; 1.795; NA; NA; 0.001; 0.0; 0.02569; 39855.30692995805;
4008; 1.857; NA; NA; 0.001; 0.0; 0.02546; 40225.59562432098;
4009; 1.739; NA; NA; 0.001; 0.0; 0.02572; 39812.451761216165;
4010; 1.722; NA; NA; 0.001; 0.0; 0.02557; 40042.581540182735;
4011; 1.674; NA; NA; 0.001; 0.0; 0.02572; 39817.24990961091;
4012; 1.756; NA; NA; 0.001; 0.0; 0.02568; 39881.95312558036;
4013; 1.905; NA; NA; 0.001; 0.0; 0.02554; 40092.66934264324;
4014; 1.872; NA; NA; 0.001; 0.0; 0.02551; 40142.50741637303;
4015; 1.918; NA; NA; 0.001; 0.0; 0.02535; 40401.927417079;
4016; 1.73; NA; NA; 0.001; 0.0; 0.02524; 40566.397128689496;
4017; 1.686; NA; NA; 0.001; 0.0; 0.02521; 40623.56748576509;
4018; 1.701; NA; NA; 0.001; 0.0; 0.02544; 40251.60769612851;
4019; 1.875; NA; NA; 0.001; 0.0; 0.02549; 40166.909471794104;
4020; 1.901; NA; NA; 0.001; 0.0; 0.02539; 40330.22485562703;
4021; 1.765; NA; NA; 0.001; 0.0; 0.02529; 40483.42284055348;
4022; 1.873; NA; NA; 0.001; 0.0; 0.0252; 40627.79450409119;
4023; 1.713; NA; NA; 0.001; 0.0; 0.02532; 40436.54188203173;
4024; 1.775; NA; NA; 0.001; 0.0; 0.02527; 40518.55939622642;
4025; 1.883; NA; NA; 0.001; 0.0; 0.02534; 40403.82777208117;
4026; 1.84; NA; NA; 0.001; 0.0; 0.02561; 39987.033637777095;
4027; 1.923; NA; NA; 0.001; 0.0; 0.02569; 39857.52608623026;
4028; 1.827; NA; NA; 0.001; 0.0; 0.02546; 40224.0887090732;
4029; 1.754; NA; NA; 0.001; 0.0; 0.02532; 40440.34928675675;
4030; 1.818; NA; NA; 0.001; 0.0; 0.0252; 40636.63565832797;
4031; 1.86; NA; NA; 0.001; 0.0; 0.02515; 40715.99355364693;
4032; 1.966; NA; NA; 0.001; 0.0; 0.02504; 40898.607779840975;
4033; 1.799; NA; NA; 0.001; 0.0; 0.02499; 40975.08367757754;
4034; 1.809; NA; NA; 0.001; 0.0; 0.02515; 40712.51998672923;
4035; 1.78; NA; NA; 0.001; 0.0; 0.02518; 40667.80255844562;
4036; 1.847; NA; NA; 0.001; 0.0; 0.02505; 40878.75522052805;
4037; 1.831; NA; NA; 0.001; 0.0; 0.02498; 40986.81441754383;
4038; 1.762; NA; NA; 0.001; 0.0; 0.02511; 40787.91354226021;
4039; 1.8; NA; NA; 0.001; 0.0; 0.02513; 40749.215332068314;
4040; 1.778; NA; NA; 0.001; 0.0; 0.0251; 40790.625169764375;
4041; 1.905; NA; NA; 0.001; 0.0; 0.02513; 40754.24194635012;
4042; 1.924; NA; NA; 0.001; 0.0; 0.025; 40961.01565018359;
4043; 1.754; NA; NA; 0.001; 0.0; 0.02567; 39893.06622578068;
4044; 1.764; NA; NA; 0.001; 0.0; 0.02549; 40177.054433541314;
4045; 1.773; NA; NA; 0.001; 0.0; 0.02572; 39817.98818893988;
4046; 1.681; NA; NA; 0.001; 0.0; 0.02576; 39747.23799476202;
4047; 1.844; NA; NA; 0.001; 0.0; 0.02552; 40120.75829277634;
4048; 1.834; NA; NA; 0.001; 0.0; 0.02517; 40688.99253476827;
4049; 1.898; NA; NA; 0.001; 0.0; 0.02511; 40779.393630960294;
4050; 1.785; NA; NA; 0.001; 0.0; 0.0251; 40796.43701438097;
4051; 1.791; NA; NA; 0.001; 0.0; 0.02507; 40841.82630442845;
4052; 1.991; NA; NA; 0.001; 0.0; 0.02511; 40777.07063648792;
4053; 1.917; NA; NA; 0.001; 0.0; 0.02509; 40810.392200832364;
4054; 1.892; NA; NA; 0.001; 0.0; 0.02529; 40494.87371537403;
4055; 1.79; NA; NA; 0.001; 0.0; 0.02571; 39830.543127672005;
4056; 1.912; NA; NA; 0.001; 0.0; 0.02551; 40141.38188343489;
4057; 1.881; NA; NA; 0.001; 0.0; 0.02534; 40415.613964430224;
4058; 1.891; NA; NA; 0.001; 0.0; 0.02552; 40120.38351455367;
4059; 1.827; NA; NA; 0.001; 0.0; 0.0252; 40628.56314738963;
4060; 1.752; NA; NA; 0.001; 0.0; 0.02537; 40369.6487108872;
4061; 1.822; NA; NA; 0.001; 0.0; 0.02556; 40061.25637533812;
4062; 1.857; NA; NA; 0.001; 0.0; 0.02561; 39979.96142532673;
4063; 1.826; NA; NA; 0.001; 0.0; 0.02536; 40379.516720725805;
4064; 1.855; NA; NA; 0.001; 0.0; 0.0257; 39844.584490644105;
4065; 1.921; NA; NA; 0.001; 0.0; 0.0254; 40319.24539071007;
4066; 1.749; NA; NA; 0.001; 0.0; 0.02496; 41022.83060641661;
4067; 1.795; NA; NA; 0.001; 0.0; 0.02499; 40981.730272323046;
4068; 1.895; NA; NA; 0.001; 0.0; 0.02527; 40526.205850160404;
4069; 1.943; NA; NA; 0.001; 0.0; 0.0251; 40803.02577402837;
4070; 1.864; NA; NA; 0.001; 0.0; 0.02504; 40895.492377860086;
4071; 2.087; NA; NA; 0.001; 0.0; 0.0251; 40799.53734207276;
4072; 1.99; NA; NA; 0.001; 0.0; 0.02504; 40889.65227822312;
4073; 1.983; NA; NA; 0.001; 0.0; 0.02514; 40735.688300848866;
4074; 1.972; NA; NA; 0.001; 0.0; 0.02565; 39922.36037292137;
4075; 1.961; NA; NA; 0.001; 0.0; 0.02546; 40226.34912428585;
4076; 1.916; NA; NA; 0.001; 0.0; 0.02527; 40529.64769606779;
4077; 1.86; NA; NA; 0.001; 0.0; 0.02522; 40595.154026465025;
4078; 1.889; NA; NA; 0.001; 0.0; 0.02533; 40420.17820775847;
4079; 1.965; NA; NA; 0.001; 0.0; 0.02534; 40410.670530564625;
4080; 1.97; NA; NA; 0.001; 0.0; 0.02517; 40683.21126066818;
4081; 1.831; NA; NA; 0.001; 0.0; 0.02547; 40209.77864324901;
4082; 1.791; NA; NA; 0.001; 0.0; 0.02642; 38758.34547981302;
4083; 1.81; NA; NA; 0.001; 0.0; 0.0259; 39536.12401274002;
4084; 1.75; NA; NA; 0.001; 0.0; 0.02595; 39459.481795213374;
4085; 1.885; NA; NA; 0.001; 0.0; 0.02591; 39519.02628794361;
4086; 1.72; NA; NA; 0.001; 0.0; 0.02553; 40112.14016474588;
4087; 1.747; NA; NA; 0.001; 0.0; 0.02552; 40132.00489623532;
4088; 1.898; NA; NA; 0.001; 0.0; 0.02573; 39795.48297907826;
4089; 1.938; NA; NA; 0.001; 0.0; 0.02587; 39586.41144373986;
4090; 1.898; NA; NA; 0.001; 0.0; 0.02571; 39821.679996291314;
4091; 1.858; NA; NA; 0.001; 0.0; 0.02571; 39829.435020494464;
4092; 1.918; NA; NA; 0.001; 0.0; 0.02524; 40576.36157167285;
4093; 1.839; NA; NA; 0.001; 0.0; 0.02527; 40529.26523987469;
4094; 1.839; NA; NA; 0.001; 0.0; 0.0252; 40627.79450409119;
4095; 1.86; NA; NA; 0.001; 0.0; 0.02517; 40675.8906714651;
4096; 1.816; NA; NA; 0.001; 0.0; 0.02522; 40595.92143518781;
4097; 1.765; NA; NA; 0.001; 0.0; 0.0253; 40480.37036757776;
4098; 1.897; NA; NA; 0.001; 0.0; 0.02516; 40698.2459917371;
4099; 1.878; NA; NA; 0.001; 0.0; 0.02527; 40516.26602267796;
4100; 1.827; 1.897; 2.008; 0.001; 0.0; 0.02792; 36680.90610641387;
4101; 1.817; NA; NA; 0.001; 0.0; 0.02969; 34492.46537476208;
4102; 1.872; NA; NA; 0.001; 0.0; 0.02785; 36766.31423239569;
4103; 1.761; NA; NA; 0.001; 0.0; 0.02721; 37627.95174474124;
4104; 1.79; NA; NA; 0.001; 0.0; 0.02693; 38022.69246976753;
4105; 1.85; NA; NA; 0.001; 0.0; 0.02716; 37699.954320825105;
4106; 1.958; NA; NA; 0.001; 0.0; 0.02716; 37701.60898876405;
4107; 1.963; NA; NA; 0.001; 0.0; 0.02825; 36248.12045101613;
4108; 2.015; NA; NA; 0.001; 0.0; 0.0274; 37374.51635528251;
4109; 1.86; NA; NA; 0.001; 0.0; 0.02744; 37318.98456833032;
4110; 1.84; NA; NA; 0.001; 0.0; 0.02721; 37634.54602490296;
4111; 1.9; NA; NA; 0.001; 0.0; 0.02705; 37849.791987591874;
4112; 1.918; NA; NA; 0.001; 0.0; 0.02735; 37445.55136487677;
4113; 1.704; NA; NA; 0.001; 0.0; 0.02782; 36808.22124523289;
4114; 1.828; NA; NA; 0.001; 0.0; 0.02779; 36845.79805432116;
4115; 1.785; NA; NA; 0.001; 0.0; 0.0273; 37513.25241938301;
4116; 1.675; NA; NA; 0.001; 0.0; 0.02699; 37939.39628641591;
4117; 1.686; NA; NA; 0.001; 0.0; 0.02701; 37915.28183760306;
4118; 1.78; NA; NA; 0.001; 0.0; 0.0273; 37515.218419719444;
4119; 1.885; NA; NA; 0.001; 0.0; 0.02734; 37448.163290929544;
4120; 1.864; NA; NA; 0.001; 0.0; 0.02691; 38056.046004306256;
4121; 1.947; NA; NA; 0.001; 0.0; 0.0268; 38206.354098652315;
4122; 1.781; NA; NA; 0.001; 0.0; 0.02693; 38025.722193202244;
4123; 1.917; NA; NA; 0.001; 0.0; 0.02706; 37846.45673398893;
4124; 1.82; NA; NA; 0.001; 0.0; 0.02715; 37710.21560398265;
4125; 1.929; NA; NA; 0.001; 0.0; 0.02718; 37675.15171929824;
4126; 1.884; NA; NA; 0.001; 0.0; 0.02723; 37611.47615002671;
4127; 1.938; NA; NA; 0.001; 0.0; 0.02742; 37348.19123810849;
4128; 1.85; NA; NA; 0.001; 0.0; 0.02746; 37293.38522319762;
4129; 1.838; NA; NA; 0.001; 0.0; 0.02763; 37061.68332945024;
4130; 1.807; NA; NA; 0.001; 0.0; 0.02747; 37277.20124634386;
4131; 1.83; NA; NA; 0.001; 0.0; 0.02731; 37491.96728266278;
4132; 1.833; NA; NA; 0.001; 0.0; 0.02775; 36897.710486074124;
4133; 1.853; NA; NA; 0.001; 0.0; 0.02736; 37421.40831031689;
4134; 1.898; NA; NA; 0.001; 0.0; 0.0274; 37376.4678403286;
4135; 1.818; NA; NA; 0.001; 0.0; 0.02812; 36414.0748126293;
4136; 1.898; NA; NA; 0.001; 0.0; 0.02911; 35176.393519959376;
4137; 1.822; NA; NA; 0.001; 0.0; 0.02594; 39470.72339956256;
4138; 1.689; NA; NA; 0.001; 0.0; 0.02552; 40133.12990338074;
4139; 1.93; NA; NA; 0.001; 0.0; 0.02551; 40145.88439392806;
4140; 1.788; NA; NA; 0.001; 0.0; 0.02539; 40331.36100364347;
4141; 1.791; NA; NA; 0.001; 0.0; 0.02609; 39244.2325249904;
4142; 1.609; NA; NA; 0.001; 0.0; 0.02669; 38362.65080343346;
4143; 1.616; NA; NA; 0.001; 0.0; 0.02723; 37608.51207509501;
4144; 1.78; NA; NA; 0.001; 0.0; 0.02627; 38974.29488203267;
4145; 1.82; NA; NA; 0.001; 0.0; 0.02649; 38657.8756098;
4146; 1.781; NA; NA; 0.001; 0.0; 0.02657; 38535.092736147;
4147; 1.745; NA; NA; 0.001; 0.0; 0.02638; 38822.457502869904;
4148; 1.805; NA; NA; 0.001; 0.0; 0.02609; 39251.405530880445;
4149; 1.808; NA; NA; 0.001; 0.0; 0.02637; 38829.82818913299;
4150; 1.805; NA; NA; 0.001; 0.0; 0.02655; 38564.503290802815;
4151; 1.757; NA; NA; 0.001; 0.0; 0.02806; 36496.69272015023;
4152; 1.893; NA; NA; 0.001; 0.0; 0.02808; 36462.919568724;
4153; 1.768; NA; NA; 0.001; 0.0; 0.02772; 36936.74090764455;
4154; 1.665; NA; NA; 0.001; 0.0; 0.02732; 37481.17022427786;
4155; 1.752; NA; NA; 0.001; 0.0; 0.02738; 37403.810044675905;
4156; 1.862; NA; NA; 0.001; 0.0; 0.02712; 37753.63954888672;
4157; 1.963; NA; NA; 0.001; 0.0; 0.02734; 37456.001255810304;
4158; 1.785; NA; NA; 0.001; 0.0; 0.02707; 37829.45607962302;
4159; 1.832; NA; NA; 0.001; 0.0; 0.02711; 37766.586613203894;
4160; 1.72; NA; NA; 0.001; 0.0; 0.02745; 37303.10235632334;
4161; 1.824; NA; NA; 0.001; 0.0; 0.02692; 38041.21498985855;
4162; 1.824; NA; NA; 0.001; 0.0; 0.02685; 38137.82373886713;
4163; 1.83; NA; NA; 0.001; 0.0; 0.02685; 38137.82373886713;
4164; 1.885; NA; NA; 0.001; 0.0; 0.02683; 38159.50970653825;
4165; 1.763; NA; NA; 0.001; 0.0; 0.02572; 39815.773433082104;
4166; 1.81; NA; NA; 0.001; 0.0; 0.02589; 39549.59433501846;
4167; 1.804; NA; NA; 0.001; 0.0; 0.0255; 40156.76963208826;
4168; 1.786; NA; NA; 0.001; 0.0; 0.02545; 40232.00127394502;
4169; 1.837; NA; NA; 0.001; 0.0; 0.02628; 38969.69773075772;
4170; 1.81; NA; NA; 0.001; 0.0; 0.0268; 38215.532761504786;
4171; 1.916; NA; NA; 0.001; 0.0; 0.02691; 38053.01144700003;
4172; 1.75; NA; NA; 0.001; 0.0; 0.02627; 38978.185626514445;
4173; 1.717; NA; NA; 0.001; 0.0; 0.02691; 38047.9549267826;
4174; 1.818; NA; NA; 0.001; 0.0; 0.028; 36571.588010899184;
4175; 1.825; NA; NA; 0.001; 0.0; 0.02763; 37060.72392786263;
4176; 1.935; NA; NA; 0.001; 0.0; 0.02745; 37308.610979847115;
4177; 1.891; NA; NA; 0.001; 0.0; 0.02703; 37889.86093124195;
4178; 1.856; NA; NA; 0.001; 0.0; 0.02694; 38011.58761317273;
4179; 1.769; NA; NA; 0.001; 0.0; 0.02702; 37890.86374182848;
4180; 1.962; NA; NA; 0.001; 0.0; 0.02703; 37888.52393302634;
4181; 1.943; NA; NA; 0.001; 0.0; 0.02692; 38033.803816692496;
4182; 1.724; NA; NA; 0.001; 0.0; 0.0268; 38203.295524087385;
4183; 1.731; NA; NA; 0.001; 0.0; 0.02673; 38309.27096768439;
4184; 2.075; NA; NA; 0.001; 0.0; 0.02662; 38471.236337904535;
4185; 1.796; NA; NA; 0.001; 0.0; 0.02691; 38048.96612331679;
4186; 1.909; NA; NA; 0.001; 0.0; 0.0266; 38495.37331385396;
4187; 1.879; NA; NA; 0.001; 0.0; 0.02707; 37826.457549496234;
4188; 1.926; NA; NA; 0.001; 0.0; 0.02644; 38733.87771003932;
4189; 1.914; NA; NA; 0.001; 0.0; 0.0266; 38493.64823976482;
4190; 1.942; NA; NA; 0.001; 0.0; 0.02695; 37997.127377603196;
4191; 1.815; NA; NA; 0.001; 0.0; 0.02643; 38748.554663394745;
4192; 1.772; NA; NA; 0.001; 0.0; 0.02712; 37759.94598396399;
4193; 1.698; NA; NA; 0.001; 0.0; 0.02647; 38682.94421327569;
4194; 1.751; NA; NA; 0.001; 0.0; 0.02648; 38674.23615325739;
4195; 1.64; NA; NA; 0.001; 0.0; 0.02645; 38714.674695102716;
4196; 1.664; NA; NA; 0.001; 0.0; 0.02636; 38850.19986974455;
4197; 1.792; NA; NA; 0.001; 0.0; 0.02675; 38280.930657064426;
4198; 1.508; NA; NA; 0.001; 0.0; 0.02654; 38579.05214274807;
4199; 1.575; NA; NA; 0.001; 0.0; 0.02659; 38510.905941215504;
4200; 1.702; 1.955; 2.046; 0.001; 0.0; 0.02679; 38223.69527606707;
4201; 1.837; NA; NA; 0.001; 0.0; 0.03178; 32224.661214567608;
4202; 1.724; NA; NA; 0.001; 0.0; 0.02786; 36760.335304740795;
4203; 1.456; NA; NA; 0.001; 0.0; 0.02721; 37628.28140386536;
4204; 1.524; NA; NA; 0.001; 0.0; 0.02734; 37450.77558138521;
4205; 1.78; NA; NA; 0.001; 0.0; 0.02731; 37493.931052544285;
4206; 1.708; NA; NA; 0.001; 0.0; 0.02746; 37296.62370502879;
4207; 1.755; NA; NA; 0.001; 0.0; 0.02699; 37937.050480068545;
4208; 1.757; NA; NA; 0.001; 0.0; 0.027; 37925.99558483302;
4209; 1.737; NA; NA; 0.001; 0.0; 0.02803; 36534.56814025298;
4210; 1.82; NA; NA; 0.001; 0.0; 0.02627; 38985.96944638594;
4211; 1.876; NA; NA; 0.001; 0.0; 0.02612; 39210.91245720546;
4212; 2.138; NA; NA; 0.001; 0.0; 0.02554; 40093.79214547763;
4213; 1.866; NA; NA; 0.001; 0.0; 0.02742; 37342.021579418695;
4214; 1.995; NA; NA; 0.001; 0.0; 0.02665; 38427.86597117217;
4215; 1.916; NA; NA; 0.001; 0.0; 0.02533; 40433.87712526595;
4216; 1.912; NA; NA; 0.001; 0.0; 0.02514; 40730.28000265531;
4217; 1.963; NA; NA; 0.001; 0.0; 0.02517; 40690.53448537214;
4218; 1.926; NA; NA; 0.001; 0.0; 0.02506; 40853.86945686293;
4219; 1.923; NA; NA; 0.001; 0.0; 0.02524; 40575.21157843026;
4220; 1.973; NA; NA; 0.001; 0.0; 0.02531; 40463.97120865248;
4221; 2.049; NA; NA; 0.001; 0.0; 0.02535; 40396.60737396539;
4222; 1.847; NA; NA; 0.001; 0.0; 0.02532; 40444.91911896264;
4223; 1.887; NA; NA; 0.001; 0.0; 0.02517; 40676.2758999517;
4224; 1.813; NA; NA; 0.001; 0.0; 0.02507; 40851.5379698676;
4225; 1.758; NA; NA; 0.001; 0.0; 0.02525; 40546.865698695314;
4226; 1.855; NA; NA; 0.001; 0.0; 0.02537; 40364.71651441675;
4227; 1.9; NA; NA; 0.001; 0.0; 0.02529; 40486.09413206391;
4228; 1.98; NA; NA; 0.001; 0.0; 0.02517; 40683.59662782987;
4229; 1.903; NA; NA; 0.001; 0.0; 0.0256; 40001.185571523034;
4230; 1.926; NA; NA; 0.001; 0.0; 0.02578; 39717.46560875918;
4231; 1.918; NA; NA; 0.001; 0.0; 0.02575; 39767.847482893674;
4232; 1.954; NA; NA; 0.001; 0.0; 0.02588; 39569.634758895176;
4233; 1.9; NA; NA; 0.001; 0.0; 0.02603; 39342.37096611675;
4234; 1.935; NA; NA; 0.001; 0.0; 0.02582; 39663.18172247567;
4235; 1.966; NA; NA; 0.001; 0.0; 0.02524; 40575.21157843026;
4236; 1.921; NA; NA; 0.001; 0.0; 0.02522; 40605.13260347534;
4237; 1.939; NA; NA; 0.001; 0.0; 0.02556; 40058.26723124849;
4238; 1.878; NA; NA; 0.001; 0.0; 0.02525; 40558.3524967893;
4239; 1.871; NA; NA; 0.001; 0.0; 0.0255; 40155.26786899653;
4240; 1.953; NA; NA; 0.001; 0.0; 0.0256; 39997.087929075635;
4241; 1.966; NA; NA; 0.001; 0.0; 0.02547; 40199.9934107076;
4242; 1.85; NA; NA; 0.001; 0.0; 0.0256; 39996.34299336959;
4243; 1.887; NA; NA; 0.001; 0.0; 0.02556; 40067.983580864246;
4244; 1.847; NA; NA; 0.001; 0.0; 0.02576; 39747.60583401199;
4245; 1.977; NA; NA; 0.001; 0.0; 0.02554; 40095.28931375386;
4246; 1.892; NA; NA; 0.001; 0.0; 0.02541; 40295.41403735915;
4247; 1.863; NA; NA; 0.001; 0.0; 0.02546; 40225.972370774834;
4248; 1.874; NA; NA; 0.001; 0.0; 0.02542; 40286.720720382706;
4249; 1.896; NA; NA; 0.001; 0.0; 0.02549; 40177.80611605347;
4250; 1.863; NA; NA; 0.001; 0.0; 0.02569; 39863.44504464369;
4251; 1.818; NA; NA; 0.001; 0.0; 0.02576; 39753.1242398719;
4252; 1.768; NA; NA; 0.001; 0.0; 0.0264; 38789.849499656804;
4253; 1.855; NA; NA; 0.001; 0.0; 0.02565; 39927.92741335713;
4254; 1.95; NA; NA; 0.001; 0.0; 0.02651; 38619.98629631961;
